item,itemLabel
Q972486,Guerrino Rossi
Q3778816,Guerrino Striuli
Q16562285,Guglielminetti
Q1607350,Guglielmino Casaro
Q17486519,Guglielmo Arena
Q987814,Guglielmo Bacci
Q16562290,Guglielmo Bianchi
Q1461302,Guglielmo Borgo
Q1487819,Guglielmo Burelli
Q16562302,Guglielmo Colombo
Q1875276,Guglielmo Coppola
Q3778898,Guglielmo Costantini
Q3778899,Guglielmo Cudicini
Q3778911,Guglielmo Ferrante
Q723371,Guglielmo Gabetto
Q3778913,Guglielmo Gajani
Q3778919,Guglielmo Giovannini
Q3778921,Guglielmo Glovi
Q3778968,Guglielmo Mecozzi
Q3119284,Guglielmo Oppezzo
Q3778982,Guglielmo Panzetti
Q3778989,Guglielmo Piantoni
Q3779014,Guglielmo Sgardi
Q366837,Guglielmo Stendardo
Q3779029,Guglielmo Tornabuoni
Q3779031,Guglielmo Toros
Q3779032,Guglielmo Trevisan
Q3779044,Guglielmo Zanasi
Q981615,Guido Angelozzi
Q986195,Guido Ara
Q986725,Guido Attardi
Q987041,Guido Aycard
Q1445124,Guido Biondi
Q1445435,Guido Bistazzoni
Q1447665,Guido Boldi
Q1118424,Guido Bona
Q1465140,Guido Bosio
Q16562345,Guido Bosio
Q16268236,Guido Capello
Q1540295,Guido Carboni
Q16562353,Guido Castoldi
Q1875825,Guido Corbelli
Q16562359,Guido Costa
Q10539605,Guido Davì
Q16867991,Guido De Biase
Q3119424,Guido Debernardi
Q3779261,Guido Del Grosso
Q3779264,Guido Di Deo
Q3779266,Guido Di Fabio
Q16562366,Guido Donaglio
Q3779271,Guido Dossena
Q3779272,Guido Duo
Q16562380,Guido Gaviglio
Q3119435,Guido Gratton
Q18164898,Guido Gómez
Q334566,Guido Hernán Pizarro
Q3779347,Guido Klein
Q1133653,Guido Macor
Q3779362,Guido Magherini
Q3779363,Guido Mammi
Q3779365,Guido Manfré
Q7001568,Guido Manni
Q3119447,Guido Marchi
Q1109206,Guido Marilungo
Q944592,Guido Masetti
Q3779376,Guido Mazzetti
Q5888123,Guido Milán
Q20954159,Guido Minghetti
Q1604839,Guido Moda
Q3779406,Guido Olivares
Q1170569,Guido Onor
Q3779416,Guido Pedroni
Q3779418,Guido Pera
Q3779429,Guido Postiglione
Q3779430,Guido Quadri
Q3779441,Guido Rigotti
Q21915144,Guido Röss
Q3779467,Guido Sellan
Q3779469,Guido Settembrino
Q20220138,Guido Soldani
Q3779477,Guido Tavellin
Q3779478,Guido Testolina
Q3779479,Guido Tieghi
Q3779490,Guido Ugolotti
Q2281519,Guido Vincenzi
Q3779501,Guido Visco Gilardi
Q3779508,Guido Vivarelli
Q3779510,Guido Zagano
Q3779518,Guido Zucchini
Q3779520,Guido Zuliani
Q956917,Guilherme Giovannoni
Q3779897,Gustav Hauser
Q1606808,Gustavo Carrer
Q3779951,Gustavo Fiorini
Q3779952,Gustavo Francesconi
Q16562520,Gustavo Gay
Q3779958,Gustavo Giagnoni
Q3779985,Gustavo Scagliarini
Q16562532,Gustavo Zacchi
Q1575985,Hannes Fink
Q1578170,Hans-Rudi Brugger
Q17484496,Hector Bayon
Q3784979,Henry Molinari
Q3787388,Hubert Pircher
Q4461341,Hugo Rolando Tortora
Q581330,Humberto Honorio
Q3147189,Iacopo La Rocca
Q3791821,Ideo Stefani
Q1612154,Idilio Cei
Q3791858,Ido Sgrazzutti
Q19519458,Idriz Toskic
Q2258886,Ighli Vannucchi
Q989087,Igino Balestra
Q1709911,Ignacio Scocco
Q213007,Ignazio Abate
Q986293,Ignazio Arcoleo
Q5992876,Ignazio Carta
Q5992874,Ignazio Cocchiere
Q3792338,Ignazio Gnoffo
Q16564697,Ignazio Lulich
Q3108149,Ignazio Testa
Q21076839,Igor Jankole
Q939454,Igor Protti
Q16235756,Igor Radrezza
Q3792453,Igor Zaniolo
Q10379615,Ilario Aloe
Q1337031,Ilario Castagner
Q5997172,Ilario Cozzi
Q5997187,Ilario Lamberti
Q5997180,Ilario Lanna
Q16268677,Ilario Preti
Q7001704,Ildebrando Prosperi
Q3796427,Ilio Guerrini
Q7002238,Ilo Vecchi
Q1465685,Ilvo Bozzi
Q16221714,Imperio Carcione
Q16565742,Indro Cenci
Q1872360,Innocente Colombo
Q3798957,Innocente Meroi
Q1612726,Innocenzo Centonze
Q3798974,Innocenzo Donina
Q3801735,Ippolito Favaron
Q3801740,Ippolito Ippoliti
Q3801945,Iride Motta
Q1449192,Iro Bonci
Q986619,Isidoro Artico
Q529260,Italo Acconcia
Q869319,Italo Alaimo
Q3155881,Italo Allodi
Q16566774,Italo Bandini
Q1409453,Italo Biagi
Q1448804,Italo Bonatti
Q1467081,Italo Breviglieri
Q1486022,Italo Brughera
Q1541190,Italo Carminati
Q16268254,Italo Castellani
Q16566779,Italo Corradino
Q3804393,Italo Defendi
Q3804396,Italo Del Negro
Q3804397,Italo Famea
Q3804400,Italo Florio
Q3804403,Italo Foschi
Q2539798,Italo Galbiati
Q3804410,Italo Ghizzardi
Q16566798,Italo Marra
Q6093567,Italo Mattioli
Q3804420,Italo Mazzero
Q3804422,Italo Moretti
Q3804432,Italo Pizziolo
Q3804431,Italo Raguzzi
Q3804433,Italo Rebuzzi
Q3804434,Italo Ricci
Q3804435,Italo Righetti
Q3804437,Italo Rizza
Q1117394,Italo Romagnoli
Q3804441,Italo Rossi
Q3804444,Italo Rui
Q3804446,Italo Schiavi
Q3804462,Italo Zamberletti
Q869206,Ivan Aiardi
Q2668470,Ivan Artipoli
Q1408943,Ivan Bertuolo
Q6096029,Ivan Cacchioli
Q1608326,Ivan Castiglia
Q6096098,Ivan D'Angelo
Q3804683,Ivan Del Prato
Q3804696,Ivan Firotto
Q656961,Ivan Franceschini
Q3804699,Ivan Gamberini
Q3804707,Ivan Gregori
Q20926404,Ivan Lanni
Q10505207,Ivan Loseto
Q6096881,Ivan Marconi
Q6096958,Ivan Merli Sala
Q3804741,Ivan Moretto
Q6097177,Ivan Pedrelli
Q462836,Ivan Pelizzoli
Q3804751,Ivan Piccoli
Q18600395,Ivan Provedel
Q6097305,Ivan Reali
Q3804760,Ivan Rizzardi
Q3804761,Ivan Romanzini
Q3156180,Ivan Ruggeri
Q3804776,Ivan Tisci
Q988782,Ivano Baldanzeddu
Q1445715,Ivano Blason
Q1069456,Ivano Bonetti
Q183564,Ivano Bordon
Q1464923,Ivano Bosdaves
Q1540448,Ivano Cardarelli
Q6098251,Ivano Ciano
Q19884105,Ivano Comba
Q1876174,Ivano Corghi
Q3804839,Ivano Della Morte
Q16566856,Ivano Guerrini
Q3804852,Ivano Trotta
Q3156250,Ivanoe Fraizzoli
Q3804856,Ivanoe Lanzara
Q3804855,Ivanoe Nolli
Q3804857,Ivanoe Sacchetti
Q1024184,Ivo Ballardini
Q6099046,Ivo Banella
Q1466266,Ivo Brancaleoni
Q1489127,Ivo Buzzegoli
Q1616170,Ivo Cocconi
Q3804897,Ivo Fiorentini
Q3804902,Ivo Iaconi
Q3804903,Ivo Isetto
Q7002620,Ivo Pedretti
Q3804913,Ivo Perissinotto
Q3804916,Ivo Pesaresi
Q3804915,Ivo Pescini
Q3804918,Ivo Pulga
Q3804920,Ivo Tesi
Q3804923,Ivo Vetrano
Q3804933,Ivone De Franceschi
Q5408414,Iván Marcone
Q83192,Iván Piris
Q735689,Jacopo Balestri
Q21005515,Jacopo Dall'Oglio
Q5924568,Jacopo Dezi
Q6119975,Jacopo Fanucchi
Q10513514,Jacopo Fortunato
Q16235382,Jacopo Galimberti
Q6119987,Jacopo Luppi
Q21055327,Jacopo Manconi
Q28548803,Jacopo Petriccione
Q3805929,Jacopo Ravasi
Q969299,Jacopo Sala
Q6119997,Jacopo Sciamanna
Q3178766,James Corsi
Q557329,James Troisi
Q16048151,Jami Rafati
Q161571,Javier Mascherano
Q950154,Javier Pinola
Q3172999,Jean Lardi
Q20925240,Jeremie Boga
Q13212229,Jerry Mbakogu
Q6188390,Jesús Arturo Paganoni
Q3808418,Jimmy Fialdini
Q612931,Joachim De Gasperi
Q17477978,Joaquín Correa
Q19894980,Johad Ferretti
Q326476,Jonas Gonçalves Oliveira
Q1445082,Jonatan Binotto
Q987930,Jonathan Bachini
Q16298050,Jonathan Calleri
Q3809970,Jone Spartano
Q3184018,Josef Ferrero
Q1135510,Joseph Dayo Oshadogan
Q3810378,Josè Paolinelli
Q1489925,José Cafaro
Q1873535,José Compagnucci
Q3810451,José Giarrizzo
Q15715173,José Mauri
Q3810584,José Spirolazzi
Q29419639,Juan Manuel Boselli
Q6307645,Julian Uccello
Q6309137,Julio Buffarini
Q3811176,Julio Mosso
Q19884287,Jurgen Vogli
Q16887647,Juri Cisotti
Q6315100,Juri De Marco
Q3811391,Juri Tamburini
Q6315113,Juri Toppan
Q1537609,Juriy Cannarsa
Q359160,Jádson
Q6345550,Kadir Caidi
Q723767,Karim Laribi
Q6385290,Keivan Zarineh
Q28968062,Kevin Bonifazi
Q18589006,Kevin Lasagna
Q21055315,Kevin Magri
Q15627679,Kingsley Boateng
Q988016,Klaus Bachlechner
Q3820170,L. Parrocchetti
Q8157342,Lamberto Anichini
Q1460792,Lamberto Boranga
Q3826326,Lamberto Giorgis
Q3216647,Lamberto Leonardi
Q3826328,Lamberto Lippi
Q3826331,Lamberto Magrini
Q3826338,Lamberto Petri
Q3826337,Lamberto Piovanelli
Q3826352,Lamberto Zauli
Q3826771,Lando Macchi
Q869484,Lanfranco Alberico
Q869783,Lanfranco Albertelli
Q3827962,Lauro Minghelli
Q3827964,Lauro Pomaro
Q3219684,Lauro Toneatto
Q16230012,Leandro Campagna
Q935117,Leandro Greco
Q6509577,Leandro Martínez
Q3829245,Leandro Menconi
Q2521936,Leandro Remondini
Q468681,Leandro Rinaudo
Q3829258,Leandro Vitiello
Q986120,Lelio Antoniotti
Q1609096,Lelio Catelli
Q1869636,Lelio Colaneri
Q3830248,Leo Giacosa
Q3830266,Leo Picchi
Q3830277,Leo Trovati
Q3830280,Leo Zavatti
Q868248,Leonardo Acori
Q16213091,Leonardo Bianchi
Q3830336,Leonardo Binchi
Q1445501,Leonardo Bitetto
Q6525928,Leonardo Blanchard
Q208050,Leonardo Bonucci
Q15149771,Leonardo Capezzi
Q1819086,Leonardo Colucci
Q2546680,Leonardo Costagliola
Q20090715,Leonardo Fontanesi
Q6525995,Leonardo Gatto
Q3830367,Leonardo Generoso
Q3830376,Leonardo Grosso
Q10554839,Leonardo Longo
Q6526025,Leonardo Mancuso
Q6526032,Leonardo Massoni
Q3830405,Leonardo Menichini
Q6526040,Leonardo Moracci
Q18045041,Leonardo Morosini
Q933500,Leonardo Occhipinti
Q10555584,Leonardo Pavoletti
Q6526060,Leonardo Perez
Q3830418,Leonardo Pettinari
Q28595322,Leonardo Sernicola
Q6526099,Leonardo Spinazzola
Q3830450,Leonardo Surro
Q16234241,Leonardo Terigi
Q1464686,Leone Bortolutti
Q3830508,Leone Della Latta
Q3830518,Leone Gerlin
Q3830541,Leone Scotti
Q3830587,Leonello Leoni
Q3830597,Leonetto Spagnoli
Q16168009,Leonida Ardigò
Q1408556,Leonida Bertone
Q3830626,Leonida Lucchetta
Q3830628,Leonida Pallotta
Q16572063,Leonida Zanetti
Q21076850,Leonio Tirelli
Q1490426,Leopoldo Caimmi
Q1147499,Leopoldo Conti
Q3830690,Leopoldo Fabris
Q3830693,Leopoldo Francovig
Q21604384,Leopoldo Pardini
Q3830718,Leopoldo Raimondi
Q3831069,Leto Prunecchi
Q1609049,Letterio Catapano
Q3831678,Libero Checco
Q3831685,Libero Gualtieri
Q3831687,Libero Lodolo
Q3237749,Libero Marchina
Q2295399,Libero Marchini
Q3831693,Libero Molinis
Q16572413,Libero Novara
Q3831694,Libero Pollastri
Q7002234,Libero Simonatti
Q3831772,Liborio Liguori
Q3832007,Licio Rossetti
Q3832059,Lidio Maietti
Q3832060,Lidio Manzotti
Q3832061,Lidio Massagrande
Q3832062,Lidio Stefanini
Q1609100,Lido Catelli
Q3832073,Lido Mazzoni
Q19966631,Lido Nelli
Q717675,Lido Vieri
Q6549000,Limbergo Taccola
Q1319531,Lino Begnini
Q510081,Lino Cason
Q1609749,Lino Cauzzo
Q17280039,Lino De Petrillo
Q3833072,Lino Fregosi
Q3833076,Lino Golin
Q2260347,Lino Grava
Q3833078,Lino Lolla
Q2290902,Lino Marzorati
Q3833081,Lino Morchio
Q3241647,Lino Mosca
Q3833095,Lino Ricciuti
Q3833097,Lino Sentimenti
Q3833105,Lino Villa
Q647575,Lionello Manfredonia
Q3833187,Lionello Massimelli
Q3833189,Lionello Tulissi
Q296133,Lisandro López
Q1488066,Livio Busato
Q1488782,Livio Bussi
Q3835606,Livio Filiput
Q3835611,Livio Fongaro
Q3835612,Livio Gardiman
Q3835614,Livio Gennari
Q3835615,Livio Ghioni
Q3835619,Livio Linzi
Q3835620,Livio Luppi
Q16909589,Livio Maccarino
Q3835623,Livio Manzin
Q3835624,Livio Maranzano
Q3835626,Livio Martinelli
Q3835634,Livio Pin
Q3835633,Livio Puccioni
Q3835635,Livio Risso
Q3835636,Livio Roncoli
Q3835638,Livio Semelli
Q3835640,Livio Spaggiari
Q964784,Lodovico De Filippis
Q3836653,Longino Di Piazza
Q738873,Lorenzo Amoruso
Q458683,Lorenzo Ariaudo
Q1024135,Lorenzo Balestro
Q1317559,Lorenzo Barlassina
Q1318652,Lorenzo Battaglia
Q6680631,Lorenzo Benedetti
Q1409166,Lorenzo Bettini
Q6680639,Lorenzo Bianchini
Q1486937,Lorenzo Bucchi
Q452234,Lorenzo Buffon
Q6680650,Lorenzo Burzigotti
Q6680656,Lorenzo Caccialanza
Q1538624,Lorenzo Cappa
Q728719,Lorenzo Carotti
Q18024252,Lorenzo Cinque
Q6680679,Lorenzo Collacchioni
Q1872641,Lorenzo Colpo
Q611116,Lorenzo Crisetig
Q3836924,Lorenzo Crocetti
Q3836930,Lorenzo D'Anna
Q441426,Lorenzo De Silvestri
Q6680693,Lorenzo Degeri
Q27927284,Lorenzo Del Pinto
Q3836940,Lorenzo Del Prete
Q22046804,Lorenzo Di Livio
Q28057028,Lorenzo Dickmann
Q5979009,Lorenzo Donati
Q6680706,Lorenzo Farinelli
Q3836949,Lorenzo Ferrante
Q21621298,Lorenzo Filippini
Q3836952,Lorenzo Frison
Q17098172,Lorenzo Galassi
Q3836953,Lorenzo Gallo
Q3447726,Lorenzo Gazzari
Q1756086,Lorenzo Insigne
Q3836985,Lorenzo Laverone
Q3836991,Lorenzo Livello
Q16233349,Lorenzo Lollo
Q6680760,Lorenzo Marchionni
Q3837010,Lorenzo Marronaro
Q553175,Lorenzo Minotti
Q3837015,Lorenzo Modulo
Q21055339,Lorenzo Montipò
Q3837020,Lorenzo Morbelli
Q6680779,Lorenzo Morelli
Q3837021,Lorenzo Mossini
Q16573540,Lorenzo Niccolai
Q16573546,Lorenzo Oleario De Bellagente
Q6680793,Lorenzo Paoli
Q3837033,Lorenzo Paradiso
Q21622315,Lorenzo Paramatti
Q15635673,Lorenzo Pasciuti
Q3718514,Lorenzo Pasqualini
Q19773058,Lorenzo Pellegrini
Q3837046,Lorenzo Piccoli
Q6680798,Lorenzo Pinamonte
Q6680799,Lorenzo Poli
Q1870235,Lorenzo Prisco
Q20720184,Lorenzo Ranelli
Q6067692,Lorenzo Remedi
Q3837060,Lorenzo Righi
Q3837068,Lorenzo Rossetti
Q3837066,Lorenzo Rubinacci
Q3837076,Lorenzo Scarafoni
Q3837081,Lorenzo Sibilano
Q2629835,Lorenzo Squizzi
Q21055387,Lorenzo Staiti
Q167174,Lorenzo Stovini
Q3837085,Lorenzo Suber
Q1027549,Lorenzo Tassi
Q1651703,Lorenzo Tonelli
Q3837093,Lorenzo Torretta
Q1448334,Lorenzo Valerio Bona
Q3837100,Lorenzo Vellutini
Q20883092,Lorenzo Venuti
Q1615645,Loriano Cipriani
Q10524586,Loris Bacchetti
Q1458953,Loris Boni
Q1461243,Loris Borgioli
Q6681289,Loris Damonte
Q3837158,Loris Del Nevo
Q3837159,Loris Desti
Q2343159,Loris Dominissini
Q3837162,Loris Lonardi
Q3837165,Loris Mignatti
Q3837168,Loris Pradella
Q913596,Luca Altomare
Q3838009,Luca Amoruso
Q981201,Luca Anania
Q981986,Luca Antei
Q438235,Luca Antonelli
Q309762,Luca Antonini
Q986391,Luca Ariatti
Q6695831,Luca Babbini
Q1619403,Luca Banti
Q20630552,Luca Barlocco
Q1317976,Luca Bartolini
Q6695839,Luca Battistelli
Q1319613,Luca Belingheri
Q6695847,Luca Berardocco
Q15706825,Luca Bertoni
Q1445210,Luca Birigozzi
Q16213235,Luca Bittante
Q6695850,Luca Borrelli
Q1485444,Luca Brignoli
Q1486218,Luca Brunetti
Q516460,Luca Bucci
Q13527924,Luca Cacioli
Q13527938,Luca Calapai
Q949582,Luca Caldirola
Q1537966,Luca Capecchi
Q6695866,Luca Carretto
Q320513,Luca Castellazzi
Q741624,Luca Castiglia
Q1610189,Luca Cavallo
Q1610745,Luca Ceccarelli
Q10410334,Luca Ceccarelli
Q21067418,Luca Cecchini
Q1610772,Luca Cecconi
Q18704963,Luca Centurione
Q6695870,Luca Ceppitelli
Q21621013,Luca Checchin
Q1613778,Luca Chiappino
Q440031,Luca Cigarini
Q43399246,Luca Clemenza
Q10407377,Luca Colombo
Q1873490,Luca Compagnon
Q332640,Luca Cordero di Montezemolo
Q14759036,Luca Crecco
Q30086667,Luca Crosta
Q3838092,Luca D'Angelo
Q6695885,Luca D'Errico
Q17305846,Luca Del Papa
Q3838106,Luca Della Scala
Q2305552,Luca Di Matteo
Q3838120,Luca Evangelisti
Q6695897,Luca Ferretti
Q3392850,Luca Ferri
Q1747552,Luca Ferro
Q16234560,Luca Fiordiani
Q25999833,Luca Fiordilino
Q6695899,Luca Fiuzzi
Q19969209,Luca Forte
Q3838141,Luca Franchini
Q1079931,Luca Fusco
Q1120153,Luca Fusi
Q1027268,Luca Garritano
Q3838145,Luca Gentili
Q6695906,Luca Gentili
Q6695907,Luca Ghiringhelli
Q3838147,Luca Giannini
Q1890076,Luca Giannone
Q3838151,Luca Giunchi
Q3838152,Luca Gotti
Q1387528,Luca Iodice
Q6695915,Luca Lacrimini
Q6695919,Luca Lagnese
Q3838163,Luca Landonio
Q18812080,Luca Lezzerini
Q10537313,Luca Lulli
Q3838182,Luca Luzardi
Q3838183,Luca Marcato
Q440920,Luca Marchegiani
Q3838187,Luca Marelli
Q704951,Luca Marrone
Q15117587,Luca Martinelli
Q3838191,Luca Matteassi
Q3838192,Luca Mattei
Q16910143,Luca Mazzitelli
Q5980880,Luca Mazzoni
Q6695930,Luca Meazza
Q6695931,Luca Meregalli
Q340163,Luca Mezzano
Q18062298,Luca Milesi
Q3838201,Luca Minopoli
Q24005786,Luca Miracoli
Q3838203,Luca Monari
Q3264988,Luca Mondini
Q20916878,Luca Mora
Q3838213,Luca Moz
Q18350728,Luca Nizzetto
Q18637848,Luca Paganini
Q6695938,Luca Pagliarulo
Q6695939,Luca Palazzo
Q3838226,Luca Pastine
Q1337445,Luca Pellegrini
Q6695945,Luca Percassi
Q6695948,Luca Petri
Q1876497,Luca Pierino Cornolti
Q3838235,Luca Pierotti
Q3838236,Luca Pinton
Q16234922,Luca Pompilio
Q17517330,Luca Prina
Q6695955,Luca Profeta
Q6695956,Luca Puccinelli
Q17285364,Luca Radice
Q10524462,Luca Ricci
Q6695960,Luca Righini
Q1121887,Luca Rigoni
Q16927409,Luca Rizzo
Q714158,Luca Rossettini
Q6695963,Luca Santonocito
Q2247063,Luca Saudati
Q11171591,Luca Savelloni
Q6695965,Luca Scapuzzi
Q2436287,Luca Siligardi
Q6695972,Luca Simeoni
Q6695978,Luca Spinetti
Q6695974,Luca Stocchi
Q28973960,Luca Strizzolo
Q3838293,Luca Tabbiani
Q3838296,Luca Tedeschi
Q928503,Luca Tognozzi
Q953692,Luca Tomasig
Q186478,Luca Toni
Q6695976,Luca Tremolada
Q3838304,Luca Ungari
Q18218131,Luca Valzania
Q28976869,Luca Verna
Q28967904,Luca Vido
Q2262270,Luca Vigiani
Q16573903,Luca Vigna
Q3838312,Luca Villa
Q126903,Lucas Piazon
Q2732700,Lucas Viatri
Q868428,Luciano Adami
Q868780,Luciano Agosti
Q870275,Luciano Alfieri
Q870487,Luciano Alghisi
Q986219,Luciano Arbizzani
Q986458,Luciano Aristei
Q16573964,Luciano Benassi
Q1408776,Luciano Bertoni
Q1446681,Luciano Bodini
Q1465366,Luciano Bottazzi
Q1486234,Luciano Bruni
Q1489060,Luciano Buzzacchera
Q1385390,Luciano Castellini
Q1610130,Luciano Cavaleri
Q18223029,Luciano Cesini
Q1613796,Luciano Chiarugi
Q1615175,Luciano Cilona
Q1872863,Luciano Comaschi
Q3838565,Luciano De Paola
Q16573987,Luciano De Sanzuane
Q3838567,Luciano Degara
Q3838569,Luciano Delfino
Q3838574,Luciano Facchini
Q1371042,Luciano Favero
Q3838576,Luciano Federici
Q3838578,Luciano Filippelli
Q6696818,Luciano Foschi
Q3838586,Luciano Fusari
Q3838587,Luciano Fusini
Q3838594,Luciano Gariboldi
Q3838599,Luciano Gaudino
Q3838601,Luciano Gisberti
Q3838604,Luciano Giusti
Q3838623,Luciano Limena
Q6696845,Luciano Lollo
Q3838624,Luciano Loschi
Q3838632,Luciano Luci
Q3838629,Luciano Lupi
Q3838638,Luciano Magistrelli
Q693589,Luciano Mancini
Q3838637,Luciano Manni
Q3838639,Luciano Manzotti
Q3838650,Luciano Marangon
Q3838641,Luciano Marchetti
Q3838642,Luciano Marchi
Q6696841,Luciano Masiello
Q3838649,Luciano Masiero
Q3265214,Luciano Miani
Q60643,Luciano Moggi
Q3838659,Luciano Monticolo
Q3838666,Luciano Nicolini
Q3838670,Luciano Nobili
Q3838671,Luciano Orati
Q3838672,Luciano Pacco
Q7001468,Luciano Paganini
Q3838681,Luciano Panetti
Q3838683,Luciano Peretti
Q3838686,Luciano Piquè
Q3838687,Luciano Pirazzini
Q3838689,Luciano Poppi
Q3265218,Luciano Ramella
Q980076,Luciano Re Cecconi
Q3838693,Luciano Redegalli
Q3838698,Luciano Rigato
Q3838700,Luciano Robotti
Q3838708,Luciano Sassi
Q16937136,Luciano Savian
Q3838710,Luciano Scroccaro
Q3838712,Luciano Sola
Q310813,Luciano Spalletti
Q3838711,Luciano Speggiorin
Q1337309,Luciano Spinosi
Q3838714,Luciano Teneggi
Q3838722,Luciano Tessari
Q3838715,Luciano Testa
Q2054110,Luciano Vassallo
Q6696892,Luciano Velardi
Q3838725,Luciano Venturini
Q3838726,Luciano Vezzani
Q3838728,Luciano Visintini
Q3838731,Luciano Zamparo
Q3838733,Luciano Zanardello
Q519625,Luciano Zauri
Q3838735,Luciano Zecchini
Q9024681,Lucic Kardeck
Q1873349,Lucidio Sentimenti
Q1407576,Lucio Bernardini
Q1408284,Lucio Bertogna
Q2498161,Lucio Dell'Angelo
Q3838862,Lucio Fasolato
Q3838904,Lucio Mongardi
Q3838905,Lucio Mujesan
Q3838906,Lucio Nobile
Q6698995,Ludovico Moresi
Q3839150,Ludovico Tubaro
Q528976,Luigi Abeni
Q755778,Luigi Agnolin
Q869358,Luigi Albani
Q470529,Luigi Allemandi
Q980961,Luigi Amicarelli
Q981225,Luigi Anaclerio
Q981345,Luigi Andreoli
Q981433,Luigi Angelini
Q523685,Luigi Apolloni
Q986593,Luigi Arrigoni
Q986696,Luigi Asti
Q988690,Luigi Bajardi
Q988872,Luigi Baldi
Q1044367,Luigi Balzarini
Q1045071,Luigi Barbano
Q1045192,Luigi Barberis
Q1317992,Luigi Bartolomei
Q1318482,Luigi Bassi
Q1319461,Luigi Beghetto
Q1404765,Luigi Benvenuto
Q1404979,Luigi Beretta
Q1407485,Luigi Bernardi
Q1407944,Luigi Bertani
Q1408437,Luigi Bertoli
Q67985,Luigi Bertolini
Q1408452,Luigi Bertolini
Q1408840,Luigi Bertossi
Q1443903,Luigi Bianchi
Q11400208,Luigi Binda
Q1446581,Luigi Boccolini
Q1446604,Luigi Bodi
Q1446779,Luigi Boer
Q16574143,Luigi Boggio
Q1460270,Luigi Bonizzoni
Q18602963,Luigi Borghi
Q16574152,Luigi Bosca
Q1464801,Luigi Bosco
Q1466979,Luigi Bretti
Q1486003,Luigi Brotto
Q1486087,Luigi Brugola
Q1486186,Luigi Brunella
Q1487314,Luigi Bugiardini
Q1487334,Luigi Buglioni
Q1487937,Luigi Burlando
Q1488384,Luigi Busidoni
Q1488739,Luigi Bussetti
Q1489302,Luigi Cabrini
Q1490021,Luigi Caffarelli
Q1490332,Luigi Cagni
Q19335167,Luigi Calda
Q1490919,Luigi Caldana
Q1490949,Luigi Caldarulo
Q1491246,Luigi Caligaris
Q1492190,Luigi Calza
Q1538661,Luigi Cappanera
Q1540002,Luigi Capuzzo
Q1540738,Luigi Carello
Q15062046,Luigi Carzino
Q1607067,Luigi Casalino
Q1607780,Luigi Cassano
Q14948333,Luigi Castaldo
Q1608292,Luigi Castelli
Q1125131,Luigi Castello
Q18222991,Luigi Cattaneo
Q780709,Luigi Cennamo
Q1385196,Luigi Cevenini
Q1614243,Luigi Chiodi
Q1614686,Luigi Ciarlantini
Q1615189,Luigi Ciminaghi
Q1615225,Luigi Cingolani
Q6699999,Luigi Cipriani
Q16574196,Luigi Coeli
Q1870567,Luigi Colombelli
Q1874096,Luigi Consonni
Q1876277,Luigi Corino
Q3342028,Luigi Cravetto
Q3839535,Luigi Cresta
Q16574201,Luigi Croci
Q3839542,Luigi Cusano
Q16268313,Luigi D'Indri
Q3839550,Luigi Danova
Q723843,Luigi De Agostini
Q1279343,Luigi De Canio
Q3839559,Luigi De Manes
Q3839567,Luigi De Robertis
Q3839568,Luigi De Rosa
Q3839573,Luigi Del Grosso
Q3839579,Luigi Della Rocca
Q3839576,Luigi Della Vedova
Q332742,Luigi Delneri
Q3839578,Luigi Demarchi
Q314053,Luigi Di Biagio
Q3839589,Luigi Di Franco
Q3839594,Luigi Di Pasquale
Q3839592,Luigi Diamante
Q3839593,Luigi Dipasquale
Q19884109,Luigi Dodi
Q3839599,Luigi Du Jardin
Q20954128,Luigi Faita
Q6700026,Luigi Falcone
Q3839611,Luigi Farina
Q3839620,Luigi Ferrari
Q5390937,Luigi Ferrari
Q645949,Luigi Ferrero
Q3839631,Luigi Ferrero
Q3839637,Luigi Ferro
Q3839661,Luigi Frigerio
Q3266444,Luigi Fuin
Q16574234,Luigi Galetti
Q3839668,Luigi Gallanti
Q3839670,Luigi Galliani
Q3839669,Luigi Gallino
Q3839673,Luigi Ganassi
Q3839675,Luigi Ganelli
Q16574237,Luigi Garagna
Q3839681,Luigi Garzya
Q3839685,Luigi Geatti
Q7000681,Luigi Gelati
Q3839687,Luigi Genero
Q3839690,Luigi Geremia
Q3839696,Luigi Giandomenico
Q3839699,Luigi Giannini
Q3266451,Luigi Gibezzi
Q3839702,Luigi Gigante
Q3839703,Luigi Gioacchino Nebbia
Q3839710,Luigi Giorgi
Q3839711,Luigi Giuliano
Q16574245,Luigi Giunta
Q3839706,Luigi Giuntoli
Q3839709,Luigi Giuseppe Giuliani
Q3839718,Luigi Gorlani
Q3839719,Luigi Gozzoli
Q6700048,Luigi Grassi
Q16574256,Luigi Greppi
Q617777,Luigi Griffanti
Q3839730,Luigi Gualco
Q3839752,Luigi Imparato
Q3839755,Luigi Ingrassia
Q2259439,Luigi Lavecchia
Q3839772,Luigi Lenzi
Q3839776,Luigi Lessi
Q19884118,Luigi Lorini
Q3839804,Luigi Magnano
Q967765,Luigi Maifredi
Q3839807,Luigi Mainardi
Q3839814,Luigi Malafronte
Q3839818,Luigi Maldera
Q3839813,Luigi Mamoli
Q3839824,Luigi Manueli
Q3839834,Luigi Marchetti
Q16574280,Luigi Marino
