id,cognome,nome,Altezza,DataNascita,NazioneNascita,LuogoNascita,NazionalitaSportiva,UltimaSquadra,ultimastagione,urlFoto
FER-FED-94,Ferrini,Federico,195,1994-01-19,ITA,Ancona,ITA,Volley Potentino Potenza Picena,2015,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FER-FED-94
FER-GIU-91,Feroleto,Giuseppe,190,1991-06-25,ITA,Cosenza,ITA,Tonno Callipo Calabria Vibo Valentia,2015,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FER-GIU-91
FER-JAC-98,Ferrari,Jacopo,199,1998-05-10,ITA,Reggio nell'Emilia,ITA,Conad Reggio Emilia,2017,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FER-JAC-98
FER-LEO-01,Ferrato,Leonardo,NULL,2001-12-25,ITA,Padova,ITA,Kioene Padova,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FER-LEO-01
FER-MA2-87,Ferreira,Marco Evan,203,1987-10-04,FRA,NULL,POR,Emma Villas Siena,2017,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FER-MA2-87
FER-MAR-87,Ferraro,Mario,199,1987-10-22,ITA,Petralia Sottana,ITA,Kemas Lamipel Santa Croce,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FER-MAR-87
FER-PAU-96,Ferenciac,Paul,196,1996-05-17,ROM,Suceava,ITA,Ninfa Latina,2015,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FER-PAU-96
FER-RAF-95,Ferraro,Raffaele,190,1995-04-24,ITA,Vibo Valentia,ITA,Tonno Callipo Calabria Vibo Valentia,2016,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FER-RAF-95
FER-STE-00,Ferri,Stefano,198,2000-09-02,ITA,Pesaro,ITA,GoldenPlast Potenza Picena,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FER-STE-00
FES-ROB-94,Festi,Roberto,202,1994-01-30,ITA,Tione di Trento,ITA,Monini Spoleto,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FES-ROB-94
FEY-KUP-95,Fey,Kupono,196,1995-01-21,USA,NULL,USA,Globo Banca Popolare del Frusinate Sora,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FEY-KUP-95
FIL-GIU-96,Filomena,Giuseppe,181,1996-05-10,ITA,Corigliano Calabro,ITA,Caffè Aiello Corigliano,2014,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FIL-GIU-96
FIN-DAN-76,Finazzi,Danilo,201,1976-09-23,ITA,Calcinate,ITA,Energy Resources San Giustino,2011,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FIN-DAN-76
FIN-JUA-91,Finoli,Juan Ignacio,190,1991-11-05,ARG,Buenos Aires,ARG,Elios Messaggerie Catania,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FIN-JUA-91
FIN-MIC-93,Finger,Michal,201,1993-09-02,CZE,Praga,CZE,Gi Group Monza,2017,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FIN-MIC-93
FIO-ALE-82,Fiore,Alessio,196,1982-12-25,ITA,Taranto,ITA,Materdominivolley.It Castellana Grotte,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FIO-ALE-82
FIO-FED-80,Fiori,Federico,200,1980-07-17,ITA,San Severino Marche,ITA,Videx Grottazzolina,2017,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FIO-FED-80
FIO-MAT-93,Fiorelli,Mattia,180,1993-06-05,ITA,Sondrio,ITA,Cassa Rurale Cantù,2014,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FIO-MAT-93
FIS-DAV-98,Fiscon,Davide,182,1998-01-16,ITA,Padova,ITA,Sieco Service Ortona,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FIS-DAV-98
FLO-BRU-01,Floris,Bruno,200,2001-01-31,ITA,Nuoro,ITA,Materdominivolley.It Castellana Grotte,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FLO-BRU-01
FOC-LEO-00,Focosi,Leonardo,196,2000-04-22,ITA,Pescia,ITA,Tonno Callipo Calabria Vibo Valentia,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FOC-LEO-00
FON-MAT-89,Fondrieschi,Mattia,189,1989-03-26,ITA,Desenzano del Garda,ITA,Centrale McDonald's Brescia,2014,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FON-MAT-89
FOR-MAR-80,Forni,Marcello,200,1980-08-11,ITA,Modena,ITA,Gi Group Monza,2016,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FOR-MAR-80
FOR-MIQ-93,Fornés Jul,Miquel Angel,204,1993-09-06,ESP,Palencia,ESP,Exprivia Molfetta,2013,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FOR-MIQ-93
FOR-NIC-95,Fortunato,Nicola,175,1995-02-25,ITA,Maratea,ITA,Geosat Geovertical Lagonegro,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FOR-NIC-95
FR2-AND-89,Franzoni,Andrea,185,1989-05-07,ITA,Montichiari,ITA,Olimpia Bergamo,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FR2-AND-89
FRA-ALE-83,Franceschini,Alessandro,197,1983-06-21,ITA,Sansepolcro,ITA,Menghi Shoes Macerata,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FRA-ALE-83
FRA-ALE-97,Frattini,Alessandro,198,1997-02-17,ITA,Carate Brianza,ITA,Pool Libertas Cantù,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FRA-ALE-97
FRA-ALE-99,Franco,Alessandro,NULL,1999-07-01,ITA,NULL,ITA,Gi Group Monza,2015,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FRA-ALE-99
FRA-FAB-91,Franchetti,Fabio,203,1991-08-14,ITA,Conegliano,ITA,Sol Lucernari Montecchio Maggiore,2016,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FRA-FAB-91
FRA-JEN-95,Franciskovic,Jennings,196,1995-05-10,USA,Illinois,USA,Azimut Leo Shoes Modena,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FRA-JEN-95
FRA-SAM-01,Frascio,Samuel,NULL,2001-07-16,ITA,Rimini,ITA,Consar Ravenna,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FRA-SAM-01
FRE-NIC-81,Freriks,Nico,192,1981-12-22,NED,Uden,NED,Bre Lannutti Cuneo,2013,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FRE-NIC-81
FRG-AND-89,Fragkos,Andreas Dimitrios,201,1989-12-21,GRE,Atene,GRE,Andreoli Latina,2013,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FRG-AND-89
FRI-ALB-91,Frizzarin,Alberto,198,1991-11-20,ITA,Schio,ITA,Sol Lucernari Montecchio Maggiore,2016,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FRI-ALB-91
FRI-DIE-83,Frigo,Diego,199,1983-04-25,ITA,Varese,ITA,Cassa Rurale Cantù,2011,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FRI-DIE-83
FRI-THO-97,Frigo,Thomas,185,1997-05-19,ITA,Soave,ITA,Gioiella Gioia del Colle,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FRI-THO-97
FRO-CHR-90,Fromm,Christian,204,1990-08-15,GER,Berlino,GER,Gi Group Monza,2016,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FRO-CHR-90
FUM-GIA-89,Fumagalli,Giacomo,NULL,NULL,ITA,NULL,ITA,Vero Volley Monza,2012,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FUM-GIA-89
FUR-DAN-96,Furiassi,Daniele,184,1999-02-24,ITA,Macerata,ITA,Menghi Shoes Macerata,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FUR-DAN-96
FUS-PAO-86,Fusaro,Paolo,185,1986-01-10,ITA,Adria,ITA,Sir Safety Perugia,2011,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FUS-PAO-86
FUS-PAS-97,Fusco,Pasquale,180,1997-01-14,ITA,Brescia,ITA,Synergy Arapi F.lli Mondovì,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=FUS-PAS-97
GAB-PAS-91,Gabriele,Pasquale,203,1991-01-05,ITA,Gioia del Colle,ITA,Sir Safety Conad Perugia,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GAB-PAS-91
GAB-SIM-91,Gabbanelli,Simone,180,1991-07-04,ITA,Loreto,ITA,Menghi Shoes Macerata,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GAB-SIM-91
GAG-CLA-96,Gaggini,Claudio,192,1996-01-07,ITA,Varese,ITA,Tipiesse Cisano Bergamasco,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GAG-CLA-96
GAI-ALE-97,Gaia,Alessandro,198,1997-05-15,ITA,Roma,ITA,Ceramica Globo Civita Castellana,2016,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GAI-ALE-97
GAL-AND-88,Galliani,Andrea,204,1988-01-06,ITA,Desio,ITA,Vero Volley Monza,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GAL-AND-88
GAL-AND-90,Galasso,Andrea,184,1990-03-24,ITA,Grottaglie,ITA,BCC Leverano,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GAL-AND-90
GAL-AND-94,Galaverna,Andrea,195,1994-02-18,ITA,Cuneo,ITA,Banca Alpi Marittime Acqua S. Bernardo Cuneo,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GAL-AND-94
GAL-COS-77,Gallotta,Cosimo,195,1977-05-25,ITA,Oliveto Citra,ITA,Edilesse Conad Reggio Emilia,2011,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GAL-COS-77
GAL-COS-77,Gallotta,Cosimo,195,1977-05-25,ITA,Oliveto Citra,ITA,Sidigas Atripalda,2011,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GAL-COS-77
GAL-DAN-87,Galic,Danijel,200,1987-04-14,BIH,Sarajevo,CRO,Caffè Aiello Corigliano,2011,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GAL-DAN-87
GAL-GIA-97,Galassi,Gianluca,201,1997-07-24,ITA,Trento,ITA,Sir Safety Conad Perugia,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GAL-GIA-97
GAL-LOR-90,Gallosti,Lorenzo,183,1990-09-26,ITA,Trento,ITA,CMC Ravenna,2011,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GAL-LOR-90
GAL-YOR-90,Galabinov,Yordan,202,1990-07-01,BUL,Sofia,ITA,Geosat Geovertical Lagonegro,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GAL-YOR-90
GAM-KRI-00,Gamba,Kristian,190,2000-05-16,ITA,Aosta,ITA,Club Italia Crai Roma,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GAM-KRI-00
GAM-NIC-97,Gamba,Nicola,194,1997-01-10,ITA,Bergamo,ITA,Caloni Agnelli Bergamo,2016,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GAM-NIC-97
GAO-QI-93,Gao,Qi,195,1993-11-19,CHN,Neijang,CHN,Gi Group Monza,2015,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GAO-QI-93
GAR-AND-82,Garghella,Andrea,192,1982-09-20,ITA,Padova,ITA,Tonazzo Padova,2014,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GAR-AND-82
GAR-COS-89,Garofalo,Costantino,188,1989-11-18,ITA,Cosenza,ITA,Monini Spoleto,2016,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GAR-COS-89
GAR-DAV-99,Gardini,Davide,203,1999-02-11,ITA,Montebelluna,ITA,Club Italia Crai Roma,2017,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GAR-DAV-99
GAR-FAB-95,Garello,Fabio,190,1995-11-24,ITA,Mondovì,ITA,BAM Mondovì,2015,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GAR-FAB-95
GAR-FAB-98,Garofolo,Fabrizio,202,1998-11-16,ITA,Anzio,ITA,GoldenPlast Potenza Picena,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GAR-FAB-98
GAR-FER-80,Garnica,Fernando Gabriel,190,1980-07-19,ARG,Buenos Aires,ITA,Olimpia Bergamo,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GAR-FER-80
GAR-GIO-99,Gargiulo,Giovanni Maria,206,1999-01-01,ITA,Sorrento,ITA,Materdominivolley.It Castellana Grotte,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GAR-GIO-99
GAR-LUC-90,Garino,Luca,197,1990-01-22,ITA,Ivrea,ITA,NGM Mobile Santa Croce,2011,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GAR-LUC-90
GAR-MAR-98,Garelli,Marco,180,1998-10-20,ITA,Mondovì,ITA,Synergy Arapi F.lli Mondovì,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GAR-MAR-98
GAR-NIC-96,Garelli,Nicola,NULL,1996-04-15,ITA,Mondovì,ITA,BAM Mondovì,2015,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GAR-NIC-96
GAS-AND-96,Gasparini,Andrea,200,1996-09-13,ITA,Como,ITA,Pool Libertas Cantù,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GAS-AND-96
GAS-MAS-80,Gaspari,Massimo,198,1980-03-30,ITA,Ascoli Piceno,ITA,Videx Grottazzolina,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GAS-MAS-80
GAS-MIT-84,Gasparini,Mitja,202,1984-06-26,SLO,Izola,SLO,Calzedonia Verona,2014,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GAS-MIT-84
GAT-IAC-94,Gatti,Iacopo,192,1994-04-10,ITA,Erba,ITA,Cassa Rurale Cantù,2014,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GAT-IAC-94
GAT-MIC-76,Gatto,Michele,180,1976-06-27,ITA,Frosinone,ITA,Globo Banca Popolare Del Frusinate Sora,2011,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GAT-MIC-76
GAU-MAR-95,Gaudieri,Mario,174,1995-01-13,ITA,Ferentino,ITA,Globo Banca Popolare del Frusinate Sora,2014,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GAU-MAR-95
GAV-FIL-96,Gavenda,Filip,200,1996-01-13,SVK,Puchov,SVK,Top Volley Latina,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GAV-FIL-96
GAV-MAU-79,Gavotto,Mauro,202,1979-04-16,ITA,Cuneo,ITA,Tonno Callipo Calabria Vibo Valentia,2014,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GAV-MAU-79
GEI-BAP-87,Geiler,Baptiste,198,1987-03-12,FRA,Montpellier,FRA,Tonno Callipo Calabria Vibo Valentia,2016,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GEI-BAP-87
GEL-AND-74,Gelasio,Andrea,190,1974-11-23,ITA,Varese,ITA,Cassa Rurale Cantù,2011,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GEL-AND-74
GEM-LOR-85,Gemmi,Lorenzo,200,1985-08-25,ITA,San Severino Marche,ITA,B-Chem Potenza Picena,2014,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GEM-LOR-85
GEN-LUC-89,Genna,Luca,192,1989-11-19,ITA,Roma,ITA,Roma Volley,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GEN-LUC-89
GEN-MAR-00,Gentilini,Marco,190,2000-03-15,ITA,Viterbo,ITA,Maury'S Italiana Assicurazioni Tuscania,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GEN-MAR-00
GEN-VIN-91,Genovese,Vincenzo,188,1991-04-22,ITA,Melzo,ITA,Tipiesse Cisano Bergamasco,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GEN-VIN-91
GEO-KRA-95,Georgiev,Krasimir,203,1995-02-13,BUL,Krumovgradil,BUL,Bunge Ravenna,2017,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GEO-KRA-95
GER-UMB-77,Gerosa,Umberto,185,1977-06-24,ITA,Monza,ITA,Pool Libertas Cantù,2016,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GER-UMB-77
GHA-AMI-91,Ghafour,Amir,202,1991-06-06,IRI,Kashan,IRI,Vero Volley Monza,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GHA-AMI-91
GHI-GIA-90,Ghibaudo,Giacomo,191,1990-02-17,ITA,Savigliano,ITA,BAM Mondovì,2015,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GHI-GIA-90
GIA-LOR-98,Giampietri,Lorenzo,NULL,1998-08-07,ITA,Montecchio Emilia,ITA,Gi Group Monza,2017,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GIA-LOR-98
GIA-MAR-90,Giacobelli,Mario,200,1990-04-17,ITA,Napoli,ITA,Sigma Aversa,2017,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GIA-MAR-90
GIA-SIM-96,Giannelli,Simone,199,1996-08-09,ITA,Bolzano - Bozen,ITA,Itas Trentino,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GIA-SIM-96
GIA-STE-89,Giannotti,Stefano,197,1989-05-14,ITA,Padova,ITA,Vero Volley Monza,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GIA-STE-89
GIG-EMI-85,Giglioli,Emiliano,195,1985-09-14,ITA,Savona,ITA,Sol Lucernari Montecchio Maggiore,2016,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GIG-EMI-85
GIO-ALE-77,Giosa,Alessandro,198,1977-08-05,ITA,Taranto,ITA,Geosat Geovertical Lagonegro,2017,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GIO-ALE-77
GIO-AND-83,Giovi,Andrea,185,1983-08-19,ITA,Perugia,ITA,Emma Villas Siena,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GIO-AND-83
GIO-LEO-75,Giombini,Leondino,205,1975-01-30,ITA,Ancona,ITA,Cucine Lube Banca Marche Macerata,2013,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GIO-LEO-75
GIR-FAB-00,Gironi,Fabrizio,200,2000-03-18,ITA,Vimercate,ITA,Revivre Axopower Milano,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GIR-FAB-00
GIR-LUC-86,Girolami,Luca,192,1986-11-08,ITA,Fermo,ITA,Videx Grottazzolina,2016,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GIR-LUC-86
GIR-MAT-98,Giraudo,Matias,195,1998-03-13,ARG,Cordoba,ITA,Emma Villas Siena,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GIR-MAT-98
GIT-CAR-87,Gitto,Carmelo,200,1987-07-03,ITA,Barcellona Pozzo di Gotto,ITA,Top Volley Latina,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GIT-CAR-87
GIU-FIL-01,Giustini,Filippo,NULL,2001-06-05,ITA,Spoleto,ITA,Monini Spoleto,2016,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GIU-FIL-01
GIU-LUD-98,Giuliani,Ludovico,182,1998-05-04,ITA,San Severino Marche,ITA,Calzedonia Verona,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GIU-LUD-98
GLA-YUR-84,Gladyr,Jurij,202,1984-07-08,UKR,Poltava,POL,Emma Villas Siena,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GLA-YUR-84
GOI-RIC-92,Goi,Riccardo,174,1992-08-24,ITA,Viadana,ITA,Consar Ravenna,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GOI-RIC-92
GOM-RIC-91,Gomes Do Rego Junior,Ricardo,206,1991-01-09,BRA,Rio De Janeiro (bra),BRA,Pool Libertas Cantù,2017,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GOM-RIC-91
GON-AZA-00,Gonzi,Azaria,193,2000-07-24,ITA,Montepulciano,ITA,Menghi Shoes Macerata,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GON-AZA-00
GON-JAV-83,Gonzalez,Javier,192,1983-01-21,CUB,Nueva del Pilar,CUB,Bre Lannutti Cuneo,2013,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GON-JAV-83
GON-JUA-94,Gonzalez,Juan Manuel,193,1994-01-11,ESP,Huelva,ESP,Calzedonia Verona,2013,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GON-JUA-94
GOT-SVE-90,Gotsev,Svetoslav,202,1990-08-31,BUL,Pernik,BUL,Biosì Indexa Sora,2016,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GOT-SVE-90
GOZ-STE-94,Gozzo,Stefano,200,1994-10-24,ITA,Padova,ITA,GoldenPlast Potenza Picena,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GOZ-STE-94
GRA-ALE-91,Graziani,Alessandro,193,1991-10-02,ITA,Genova,ITA,Emma Villas Siena,2017,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GRA-ALE-91
GRA-AND-91,Graziano,Andrea,185,1991-01-02,ITA,Rossano,ITA,Caffè Aiello Corigliano,2014,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GRA-AND-91
GRA-CES-88,Gradi,Cesare,195,1988-01-02,ITA,Roma,ITA,Elios Messaggerie Catania,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GRA-CES-88
GRA-MAR-90,Grasso,Marco,196,1990-02-15,ITA,Ariano Irpino,ITA,Gherardi SVI Città di Castello,2012,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GRA-MAR-90
GRA-MAT-89,Granito,Matteo,196,1989-08-02,ITA,Termoli,ITA,Emma Villas Siena,2015,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GRA-MAT-89
GRA-MIC-86,Grassano,Michele,194,1986-05-22,ITA,San Severo,ITA,Kemas Lamipel Santa Croce,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GRA-MIC-86
GRA-NIC-94,Grassi,Nicola,190,1994-12-17,ITA,Montecchio Emilia,ITA,Conad Reggio Emilia,2012,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GRA-NIC-94
GRA-TOM-94,Grassi,Tommaso,195,1994-06-20,ITA,Macerata,ITA,Sigma Aversa,2017,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GRA-TOM-94
GRB-NIK-73,Grbic,Nikola,195,1973-09-06,SRB,Zrenjanin,SRB,Bre Lannutti Cuneo,2013,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GRB-NIK-73
GRE-JEN-90,Grebennikov,Jenia,188,1990-08-13,FRA,Rennes,FRA,Itas Trentino,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GRE-JEN-90
GRI-GIA-99,Grieco,Gianluca,190,1999-12-05,ITA,Livorno,ITA,Acqua Fonteviva Apuana Livorno,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GRI-GIA-99
GRI-GIO-00,Gritti,Giorgio,190,2000-01-09,ITA,Bergamo,ITA,Olimpia Bergamo,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GRI-GIO-00
GRO-ALE-98,Grozdanov,Aleks,205,1998-03-28,BUL,Sofia,BUL,Calzedonia Verona,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GRO-ALE-98
GRO-BOG-96,Grosu,Bogdan,188,1996-10-08,MLD,NULL,ITA,Pool Libertas Cantù,2018,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GRO-BOG-96
GRO-BRA-94,Grozdanov,Branimir,198,1994-05-21,BUL,Sofia,BUL,Bunge Ravenna,2016,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GRO-BRA-94
GRO-MAR-85,Gromadowski,Marcel,202,1985-12-19,POL,Wroclaw,POL,Elettrosud Brolo,2013,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GRO-MAR-85
GRO-MIC-86,Groppi,Michele,192,1986-09-20,ITA,Genova,ITA,Pool Libertas Cantù,2017,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GRO-MIC-86
GRU-PIO-77,Gruszka,Piotr,205,1977-03-08,POL,Oswecim,POL,CMC Ravenna,2011,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GRU-PIO-77
GUA-ANT-86,Guancia,Antonio,NULL,1986-09-21,ITA,Atripalda,ITA,Sidigas HS Avellino,2013,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GUA-ANT-86
GUA-EMA-93,Guazzaroni,Emanuel,195,1993-01-11,ITA,Ancona,ITA,Pallavolo Loreto,2012,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GUA-EMA-93
GUA-PAO,Guarinello,Paolo,NULL,NULL,ITA,NULL,ITA,Sidigas Atripalda,2011,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GUA-PAO
GUE-FER-94,Guerrera,Ferdinando,180,1994-05-09,ITA,Avellino,ITA,Sidigas Atripalda,2011,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GUE-FER-94
GUE-MIC-83,Guemart,Michel,193,1983-03-18,ITA,Forlì,ITA,Conad Reggio Emilia,2014,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GUE-MIC-83
GUG-ANT-95,Guglielmana,Antonello,193,1995-12-08,ITA,Viterbo,ITA,Maury's Italiana Assicurazioni Tuscania,2014,http://www.legavolley.it/FotoAtleta.aspx?Field=FotoTessera&Key=GUG-ANT-95
